UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1005906,No,404.0,Tab,44879.0,5,3,Other,64.0,19098,4,No,18,No,4,1,26
1005907,Yes,250.0,Laptop,39379.0,16,1,Beach,80.0,3926,1,Yes,33,Yes,2,0,10
1005908,No,318.0,Tab,24195.0,8,4,Big Cities,54.0,6835,0,No,14,No,4,1,10
1005909,No,333.0,Tab,16698.0,7,4,Historical site,51.0,10258,3,No,26,No,4,1,24
1005910,No,355.0,Tab,24685.0,2,4,Big Cities,87.0,18953,3,No,17,No,4,0,22
1005911,No,252.0,Tab,32352.0,2,3,Historical site,88.0,2504,4,No,18,No,4,0,7
1005912,No,338.0,Tab,51073.0,10,4,Other,53.0,6468,2,Yes,21,No,4,0,9
1005913,No,232.0,Tab,4382.0,9,2,Historical site,92.0,2217,1,No,22,No,1,0,10
1005914,Yes,304.0,Tab,31335.0,5,3,Trekking,59.0,2098,3,No,23,No,3,1,19
1005915,Yes,190.0,Tab,28458.0,1,3,Historical site,72.0,2297,2,Yes,21,No,1,1,6
1005916,No,332.0,Tab,44563.0,2,2,Historical site,83.0,2648,1,No,16,No,4,2,6
1005917,Yes,378.0,Tab,30420.0,3,2,Big Cities,96.0,2689,1,Yes,18,No,3,0,3
1005918,No,273.0,Tab,31157.0,2,3,Big Cities,108.0,2026,1,No,25,No,1,0,2
1005919,No,282.0,Tab,29824.0,5,4,Beach,90.0,3430,9,Yes,22,No,4,1,6
1005920,No,253.0,Laptop,39944.0,1,3,Beach,53.0,5385,2,No,29,No,1,2,10
1005921,No,271.0,Tab,16249.0,4,2,Other,79.0,1958,1,No,19,No,3,1,1
1005922,No,212.0,Tab,43404.0,2,4,Beach,41.0,2353,1,No,23,No,4,1,1
1005923,Yes,199.0,Tab,47507.0,25,3,Beach,51.0,2297,1,No,24,No,3,0,1
1005924,No,215.0,Laptop,34793.0,8,3,Beach,41.0,8732,1,No,27,No,4,0,9
1005925,No,228.0,Laptop,25245.0,1,2,Historical site,61.0,4017,1,No,26,Yes,4,0,12
1005926,Yes,317.0,Tab,47608.0,12,3,Trekking,56.0,19557,1,No,20,No,4,0,23
1005927,No,258.0,Mobile,37279.0,23,4,Big Cities,77.0,4580,0,No,30,Yes,3,0,10
1005928,No,281.0,Tab,14289.0,19,2,Beach,76.0,3033,4,No,32,Yes,1,0,8
1005929,No,356.0,Laptop,42388.0,5,4,Big Cities,107.0,5782,4,Yes,32,Yes,3,0,14
1005930,No,268.0,Tab,43022.0,8,1,Beach,44.0,2275,1,No,28,No,4,0,1
1005931,Yes,366.0,Tab,21921.0,1,2,Beach,105.0,5391,9,Yes,21,No,4,0,23
1005932,Yes,219.0,Tab,50199.0,5,4,Trekking,56.0,3447,1,Yes,17,No,3,0,2
1005933,No,335.0,Tab,52091.0,1,5,Big Cities,87.0,5466,5,Yes,29,Yes,3,1,9
1005934,No,266.0,Mobile,38405.0,11,2,Historical site,85.0,9888,2,Yes,23,No,3,1,10
1005935,No,204.0,Tab,50512.0,23,3,Big Cities,58.0,4166,7,Yes,24,No,3,1,5
1005936,No,254.0,Laptop,18033.0,1,2,Beach,108.0,13467,1,Yes,24,No,3,0,15
1005937,No,274.0,Laptop,29863.0,18,5,Beach,81.0,9078,1,No,28,Yes,4,1,9
1005938,No,270.0,Tab,39980.0,23,4,Historical site,37.0,4023,3,Yes,26,No,3,1,4
1005939,No,241.0,Tab,22937.0,7,4,Beach,56.0,5920,3,No,28,Yes,4,1,10
1005940,No,285.0,Tab,39033.0,1,4,Beach,61.0,6002,1,No,27,No,3,1,7
1005941,No,249.0,Tab,14951.0,1,3,Historical site,36.0,6171,1,Yes,29,Yes,2,1,9
1005942,No,291.0,Laptop,22859.0,29,5,Beach,56.0,2413,1,No,14,No,4,0,10
1005943,No,379.0,Tab,34626.0,7,2,Historical site,52.0,18750,5,Yes,16,No,4,1,29
1005944,No,448.0,Tab,50228.0,25,3,Beach,111.0,7640,7,No,23,No,4,0,28
1005945,No,277.0,Tab,42809.0,8,3,Trekking,63.0,10108,1,No,23,No,2,3,17
1005946,No,417.0,Tab,29265.0,8,3,Historical site,37.0,14762,2,Yes,23,No,3,3,21
1005947,No,280.0,Laptop,41832.0,11,3,Beach,99.0,6510,1,No,25,No,3,0,6
1005948,No,347.0,Tab,46870.0,7,3,Beach,65.0,9735,2,No,27,No,3,1,25
1005949,No,268.0,Laptop,23249.0,1,3,Historical site,88.0,2204,4,No,20,No,4,1,5
1005950,Yes,278.0,Tab,11141.0,9,3,Historical site,83.0,3392,0,Yes,26,No,1,1,2
1005951,No,455.0,Laptop,42885.0,1,1,Beach,67.0,5483,7,No,21,No,4,0,20
1005952,No,229.0,Tab,46488.0,2,3,Beach,88.0,2713,0,No,33,Yes,4,1,6
1005953,No,236.0,Tab,37873.0,1,4,Historical site,95.0,2512,1,No,29,No,2,0,1
1005954,No,249.0,Tab,19192.0,1,3,Beach,70.0,6223,1,No,26,No,2,2,10
1005955,No,280.0,Tab,4630.0,6,3,Beach,62.0,3048,3,No,23,No,2,0,5
1005956,No,236.0,Tab,26114.0,8,4,Beach,70.0,4431,1,No,33,Yes,4,0,11
1005957,No,275.0,Tab,27163.0,1,4,Big Cities,41.0,4322,0,No,25,No,2,0,16
1005958,No,346.0,Tab,6766.0,6,4,Other,55.0,13252,4,Yes,17,No,2,0,17
1005959,No,287.0,Tab,13905.0,7,4,Historical site,41.0,13676,4,No,24,No,1,0,16
1005960,No,349.0,Tab,33085.0,5,2,Historical site,89.0,5026,8,Yes,33,Yes,4,1,16
1005961,No,234.0,Tab,29829.0,1,1,Beach,67.0,5138,1,Yes,15,No,3,2,10
1005962,No,274.0,Tab,42501.0,1,3,Historical site,35.0,2863,1,No,22,No,1,0,6
1005963,No,418.0,Tab,3894.0,1,2,Beach,74.0,10249,3,No,23,No,4,1,24
1005964,No,292.0,Mobile,20064.0,6,3,Historical site,88.0,5333,7,Yes,23,No,4,3,17
1005965,No,266.0,Tab,40359.0,1,2,Historical site,105.0,4333,1,No,25,No,3,0,5
1005966,No,425.0,Tab,49005.0,7,3,Beach,56.0,7263,4,No,21,No,1,0,37
1005967,No,185.0,Tab,18940.0,2,1,Trekking,72.0,2329,3,No,25,No,3,1,3
1005968,No,389.0,Tab,15128.0,9,4,Beach,105.0,2086,3,No,28,Yes,2,2,10
1005969,No,232.0,Tab,10092.0,2,3,Beach,108.0,4156,1,No,26,No,1,3,11
1005970,Yes,356.0,Tab,23426.0,9,2,Historical site,74.0,9624,1,No,19,No,4,0,9
1005971,No,310.0,Laptop,18559.0,1,4,Beach,90.0,13506,1,No,28,Yes,4,1,22
1005972,No,388.0,Tab,22125.0,21,4,Big Cities,83.0,5445,0,Yes,26,Yes,4,0,11
1005973,No,228.0,Tab,46700.0,4,2,Historical site,67.0,5217,1,Yes,22,No,2,3,11
1005974,No,352.0,Laptop,22341.0,1,3,Historical site,51.0,10682,2,Yes,21,No,3,1,21
1005975,No,250.0,Tab,38267.0,6,4,Historical site,93.0,5022,1,No,25,No,1,0,12
1005976,No,411.0,Tab,42598.0,2,4,Trekking,68.0,13553,9,No,24,No,1,1,16
1005977,No,190.0,Tab,47363.0,3,2,Other,41.0,5005,0,No,24,Yes,1,1,4
1005978,No,216.0,Mobile,4211.0,4,3,Historical site,51.0,4232,1,No,26,No,2,0,5
1005979,No,446.0,Tab,23882.0,10,4,Historical site,44.0,13884,0,No,16,No,3,0,38
1005980,No,337.0,Mobile,17124.0,23,3,Historical site,74.0,2054,4,No,17,No,3,1,17
1005981,Yes,283.0,Tab,28257.0,6,4,Hill Stations,74.0,2077,4,Yes,26,Yes,4,0,7
1005982,No,243.0,Tab,28956.0,1,1,Beach,77.0,2964,1,No,24,No,4,0,1
1005983,Yes,154.0,Laptop,30494.0,6,3,Beach,69.0,2935,1,Yes,28,No,2,0,1
1005984,No,261.0,Tab,23281.0,6,4,Other,46.0,4816,1,No,17,No,3,0,16
1005985,No,289.0,Mobile,36408.0,2,2,Beach,111.0,5172,5,No,21,No,4,1,17
1005986,No,448.0,Mobile,49711.0,2,4,Hill Stations,38.0,18847,9,No,24,Yes,4,1,30
1005987,No,385.0,Laptop,39035.0,1,3,Beach,76.0,18184,3,Yes,27,No,1,0,28
1005988,Yes,199.0,Tab,8408.0,5,3,Big Cities,53.0,5752,1,Yes,19,No,4,0,6
1005989,No,193.0,Tab,44811.0,7,1,Historical site,69.0,2896,1,No,17,No,3,2,2
1005990,No,175.0,Tab,18700.0,15,3,Historical site,62.0,2877,1,No,21,No,3,0,1
1005991,No,391.0,Laptop,50971.0,1,4,Historical site,40.0,7491,3,No,30,Yes,3,0,23
1005992,Yes,259.0,Laptop,23038.0,7,3,Beach,76.0,6079,1,Yes,29,Yes,4,0,9
1005993,No,409.0,Mobile,4980.0,26,3,Hill Stations,41.0,17333,2,Yes,15,No,3,0,23
1005994,No,189.0,Tab,39454.0,18,1,Beach,63.0,2781,0,No,23,No,3,1,6
1005995,No,266.0,Tab,36092.0,6,4,Beach,48.0,4508,6,No,22,No,3,1,12
1005996,No,282.0,Tab,41620.0,3,3,Beach,91.0,7436,2,No,20,No,1,0,12
1005997,No,262.0,Tab,47397.0,5,3,Historical site,54.0,11637,2,No,19,No,4,0,14
1005998,No,274.0,Laptop,51356.0,11,2,Trekking,101.0,9750,0,No,26,No,3,1,10
1005999,No,281.0,Tab,32277.0,3,2,Beach,46.0,2842,5,No,31,Yes,1,1,7
1006000,No,326.0,Laptop,13799.0,26,2,Beach,95.0,16962,1,Yes,19,No,4,2,25
1006001,No,232.0,Laptop,45931.0,23,3,Beach,104.0,2616,1,No,32,Yes,3,3,10
1006002,No,253.0,Mobile,26254.0,22,2,Big Cities,99.0,6151,0,No,24,No,1,1,8
1006003,Yes,428.0,Tab,15443.0,14,4,Beach,82.0,4971,9,Yes,21,No,1,3,7
1006004,No,386.0,Tab,23952.0,6,3,Beach,61.0,19547,7,No,23,No,3,0,23
1006005,Yes,242.0,Tab,8726.0,6,4,Beach,84.0,6177,4,Yes,29,No,2,0,12
1006006,No,207.0,Tab,29438.0,6,3,Other,50.0,2372,1,No,23,No,3,0,5
1006007,Yes,444.0,Tab,5153.0,23,4,Historical site,103.0,10321,1,No,20,No,4,1,40
1006008,Yes,153.0,Tab,18490.0,22,1,Big Cities,57.0,1678,1,Yes,26,No,4,0,0
1006009,No,172.0,Tab,20797.0,2,1,Trekking,110.0,2529,0,No,26,No,3,1,3
1006010,No,372.0,Tab,16459.0,20,4,Historical site,101.0,6576,1,No,19,No,3,0,16
1006011,No,332.0,Laptop,33501.0,28,3,Historical site,77.0,4745,4,No,23,No,4,0,18
1006012,No,379.0,Laptop,28326.0,12,3,Big Cities,85.0,9216,4,No,14,No,4,0,16
1006013,Yes,243.0,Tab,18973.0,20,3,Beach,81.0,4565,3,Yes,16,No,3,1,4
1006014,No,318.0,Tab,28077.0,9,1,Beach,108.0,8199,3,Yes,20,No,3,1,12
1006015,No,207.0,Tab,47428.0,25,1,Beach,65.0,2945,1,No,30,Yes,4,1,8
1006016,No,274.0,Tab,7566.0,6,2,Historical site,96.0,4948,6,No,30,Yes,4,2,7
1006017,Yes,390.0,Laptop,40261.0,8,4,Beach,56.0,10659,2,No,23,No,4,0,18
1006018,No,301.0,Tab,46522.0,4,4,Beach,59.0,5908,4,No,19,No,3,1,17
1006019,No,193.0,Tab,33570.0,28,3,Beach,47.0,8647,2,No,26,No,4,0,6
1006020,No,235.0,Tab,43408.0,9,3,Hill Stations,56.0,6351,0,Yes,22,No,4,0,12
1006021,Yes,250.0,Tab,36165.0,9,3,Historical site,44.0,4205,7,No,34,Yes,1,0,10
1006022,No,349.0,Tab,46067.0,29,3,Historical site,89.0,3455,5,No,25,No,2,0,9
1006023,No,293.0,Tab,12745.0,3,5,Trekking,35.0,4325,3,Yes,29,Yes,2,0,19
1006024,No,229.0,Tab,15333.0,18,3,Beach,78.0,2640,1,No,20,No,3,0,5
1006025,No,245.0,Laptop,24118.0,9,2,Historical site,39.0,4680,0,No,28,No,4,3,9
1006026,No,233.0,Tab,7039.0,5,3,Trekking,87.0,3214,5,No,26,No,4,1,8
1006027,No,234.0,Tab,49950.0,2,1,Historical site,38.0,2726,0,No,21,No,4,0,6
1006028,No,318.0,Laptop,30003.0,10,3,Beach,94.0,17185,4,No,25,No,2,1,21
1006029,No,313.0,Tab,32664.0,9,4,Beach,106.0,2242,2,No,28,Yes,4,1,7
1006030,No,153.0,Tab,41342.0,3,1,Historical site,84.0,1494,1,No,18,No,4,0,1
1006031,No,306.0,Laptop,48837.0,26,3,Historical site,63.0,5608,1,No,20,No,1,1,20
1006032,No,266.0,Tab,23178.0,1,5,Big Cities,99.0,7305,1,No,20,No,1,2,10
1006033,No,409.0,Tab,50269.0,6,2,Big Cities,44.0,2313,2,Yes,26,Yes,4,1,13
1006034,No,345.0,Tab,6801.0,9,3,Beach,71.0,2358,8,No,28,No,3,1,20
1006035,No,243.0,Laptop,33851.0,8,3,Big Cities,51.0,9009,1,No,17,No,4,0,9
1006036,No,230.0,Mobile,52370.0,1,1,Trekking,44.0,4330,1,No,23,No,1,1,10
1006037,No,386.0,Tab,40921.0,7,4,Historical site,42.0,6137,2,No,21,No,3,0,10
1006038,No,441.0,Tab,40082.0,9,3,Historical site,82.0,3358,4,Yes,32,Yes,2,1,9
1006039,No,310.0,Tab,22062.0,4,4,Big Cities,71.0,10865,7,No,20,No,1,1,15
1006040,No,261.0,Laptop,10616.0,2,4,Big Cities,83.0,2240,6,No,25,No,4,1,6
1006041,No,176.0,Tab,43971.0,19,1,Historical site,91.0,2330,1,No,27,Yes,1,2,2
1006042,No,211.0,Mobile,24196.0,9,3,Historical site,60.0,2031,6,No,28,No,4,1,6
1006043,No,213.0,Tab,15407.0,21,3,Historical site,46.0,2720,1,No,23,No,3,1,5
1006044,No,433.0,Tab,11701.0,24,2,Beach,86.0,9444,3,Yes,22,No,2,1,12
1006045,No,208.0,Mobile,50757.0,3,3,Historical site,86.0,2575,1,Yes,26,No,4,1,1
1006046,No,387.0,Tab,50826.0,11,3,Beach,62.0,19932,3,No,26,No,2,0,21
1006047,No,316.0,Tab,16281.0,14,3,Beach,63.0,2455,4,No,19,No,1,1,13
1006048,No,234.0,Tab,46877.0,5,3,Beach,48.0,9423,2,No,19,No,3,1,12
1006049,No,289.0,Tab,24577.0,1,4,Beach,62.0,8697,4,No,33,Yes,3,0,12
1006050,No,244.0,Tab,4205.0,6,5,Beach,48.0,3050,3,No,27,Yes,1,0,8
1006051,No,207.0,Tab,40506.0,17,3,Trekking,58.0,3070,0,Yes,26,No,4,1,6
1006052,Yes,147.0,Laptop,21081.0,1,1,Trekking,103.0,2333,0,No,33,Yes,1,0,1
1006053,No,280.0,Laptop,51804.0,3,2,Historical site,41.0,2096,4,No,18,No,3,0,13
1006054,No,230.0,Mobile,3897.0,9,3,Historical site,71.0,3080,1,No,23,No,3,2,12
1006055,No,342.0,Tab,44386.0,4,2,Beach,42.0,5016,4,Yes,18,No,1,1,9
1006056,No,424.0,Tab,24965.0,8,3,Beach,78.0,4264,4,Yes,30,No,3,1,19
1006057,No,252.0,Tab,4694.0,2,3,Beach,97.0,2503,0,No,24,No,1,0,4
1006058,Yes,148.0,Tab,10613.0,2,3,Beach,51.0,1108,1,No,28,Yes,3,0,1
1006059,No,356.0,Tab,18414.0,1,2,Big Cities,95.0,10457,1,No,31,Yes,3,3,24
1006060,No,291.0,Tab,48305.0,9,2,Beach,87.0,2299,1,No,22,No,3,0,2
1006061,No,245.0,Tab,4911.0,12,1,Historical site,100.0,3940,8,Yes,33,Yes,3,1,7
1006062,No,263.0,Tab,22024.0,27,2,Historical site,107.0,2317,2,No,20,No,4,0,9
1006063,Yes,317.0,Tab,47472.0,20,2,Big Cities,80.0,3145,1,Yes,25,Yes,4,0,4
1006064,No,386.0,Tab,11492.0,1,3,Historical site,90.0,3699,2,No,26,No,4,1,5
1006065,No,408.0,Tab,37943.0,13,2,Historical site,60.0,4461,1,No,15,No,3,2,5
1006066,No,256.0,Tab,32593.0,14,3,Historical site,82.0,2759,1,No,25,No,4,1,8
1006067,No,303.0,Tab,34619.0,4,1,Historical site,50.0,19037,1,No,19,No,2,1,21
1006068,No,417.0,Tab,24227.0,14,4,Historical site,64.0,18732,8,No,15,No,4,0,36
1006069,No,263.0,Laptop,37422.0,2,1,Beach,49.0,9555,1,No,27,No,3,0,10
1006070,No,391.0,Tab,10958.0,3,3,Historical site,109.0,13737,3,No,22,No,3,0,21
1006071,No,395.0,Tab,24475.0,1,4,Beach,69.0,20008,0,No,23,No,1,1,34
1006072,No,209.0,Tab,31298.0,9,3,Historical site,105.0,2285,1,No,21,No,4,0,7
1006073,Yes,274.0,Tab,19464.0,23,2,Beach,60.0,5923,3,Yes,17,No,1,0,8
1006074,No,331.0,Mobile,47051.0,7,3,Historical site,44.0,2092,4,No,17,No,4,3,7
1006075,No,349.0,Mobile,41832.0,2,2,Historical site,69.0,16797,9,No,28,Yes,4,1,22
1006076,No,290.0,Tab,10161.0,21,3,Beach,75.0,3570,1,Yes,15,No,1,1,8
1006077,No,269.0,Laptop,4834.0,2,3,Historical site,48.0,4432,5,No,20,No,4,0,10
1006078,No,319.0,Mobile,32418.0,21,2,Historical site,48.0,5270,2,No,27,No,2,1,11
1006079,No,289.0,Tab,44143.0,2,4,Beach,96.0,6558,9,No,24,No,2,0,14
1006080,No,295.0,Tab,37944.0,29,3,Trekking,64.0,6267,3,No,30,No,1,1,9
1006081,No,215.0,Laptop,16526.0,1,1,Trekking,65.0,4309,5,No,28,No,3,1,6
1006082,No,373.0,Mobile,35082.0,18,4,Beach,95.0,6813,1,Yes,25,No,1,2,7
1006083,No,267.0,Laptop,30739.0,10,4,Historical site,54.0,3827,1,Yes,26,No,4,1,5
1006084,No,307.0,Tab,31678.0,19,2,Historical site,106.0,2751,8,Yes,22,No,3,1,15
1006085,Yes,296.0,Tab,41306.0,29,1,Historical site,79.0,6679,7,Yes,31,No,2,0,17
1006086,Yes,229.0,Tab,4241.0,27,3,Big Cities,45.0,7643,1,No,28,Yes,4,3,10
1006087,No,173.0,Tab,39763.0,5,3,Beach,71.0,2334,1,Yes,21,No,1,1,4
1006088,No,280.0,Laptop,22230.0,18,1,Historical site,76.0,2164,1,No,25,No,1,0,8
1006089,No,310.0,Mobile,40296.0,9,5,Beach,70.0,4886,9,No,21,No,4,1,5
1006090,No,350.0,Tab,22546.0,1,4,Historical site,101.0,9408,7,No,20,No,3,1,17
1006091,Yes,244.0,Tab,36583.0,4,4,Historical site,41.0,10404,1,No,23,No,3,0,14
1006092,No,236.0,Mobile,29020.0,1,1,Beach,100.0,8478,1,No,27,Yes,3,0,12
1006093,No,211.0,Laptop,43476.0,20,3,Beach,95.0,9986,1,No,22,No,4,0,7
1006094,No,388.0,Tab,51425.0,8,4,Beach,87.0,12496,5,No,21,No,4,2,16
1006095,Yes,234.0,Tab,35187.0,3,3,Trekking,99.0,2661,5,Yes,22,No,3,0,8
1006096,No,318.0,Tab,31365.0,6,3,Beach,80.0,13603,3,Yes,29,No,3,0,16
1006097,Yes,231.0,Laptop,11693.0,26,4,Big Cities,60.0,6706,5,No,21,No,3,0,9
1006098,Yes,222.0,Tab,34724.0,1,3,Trekking,90.0,2065,0,No,18,No,4,0,7
1006099,No,341.0,Mobile,36824.0,6,3,Historical site,64.0,8875,6,No,16,No,4,0,23
1006100,No,417.0,Tab,40151.0,3,3,Big Cities,59.0,5943,2,No,23,No,4,1,16
1006101,No,277.0,Tab,48870.0,5,2,Beach,67.0,5923,8,No,27,No,4,0,16
1006102,No,255.0,Tab,5151.0,4,4,Historical site,59.0,2630,6,No,27,Yes,4,0,7
1006103,No,287.0,Laptop,23212.0,11,3,Other,57.0,12195,1,Yes,24,No,3,3,10
1006104,No,297.0,Tab,4175.0,3,3,Beach,83.0,10620,0,No,24,No,3,2,17
1006105,No,239.0,Mobile,34270.0,1,4,Historical site,96.0,4348,0,No,15,No,4,1,6
1006106,No,446.0,Tab,4980.0,3,3,Beach,78.0,2188,3,No,23,No,1,1,7
1006107,No,282.0,Laptop,11168.0,4,4,Big Cities,48.0,2799,4,No,20,No,3,1,13
1006108,No,222.0,Laptop,49466.0,1,1,Historical site,53.0,7925,1,No,26,No,4,1,11
1006109,No,269.0,Laptop,33044.0,1,3,Big Cities,95.0,8801,1,No,17,No,1,0,10
1006110,Yes,227.0,Tab,31364.0,18,1,Historical site,98.0,2395,1,Yes,18,No,3,0,4
1006111,No,401.0,Tab,46312.0,2,3,Beach,92.0,3215,7,No,25,No,2,0,6
1006112,No,324.0,Tab,18624.0,4,2,Trekking,67.0,19244,1,No,14,No,4,0,22
1006113,No,454.0,Tab,28633.0,6,2,Historical site,61.0,2279,8,No,26,No,4,0,7
1006114,No,387.0,Tab,29902.0,1,4,Historical site,79.0,19525,3,No,16,No,3,1,32
1006115,Yes,252.0,Tab,28459.0,14,3,Historical site,69.0,2444,5,Yes,17,No,3,1,8
1006116,No,326.0,Tab,36195.0,16,3,Big Cities,88.0,16070,5,Yes,30,Yes,3,1,22
1006117,Yes,256.0,Tab,16278.0,2,2,Beach,43.0,2718,7,No,27,Yes,1,0,13
1006118,No,399.0,Mobile,26996.0,2,4,Beach,90.0,19073,1,Yes,25,No,4,0,33
1006119,No,251.0,Tab,49038.0,4,2,Beach,60.0,3937,2,No,17,No,1,1,6
1006120,Yes,244.0,Tab,18031.0,1,3,Beach,65.0,3733,0,Yes,22,No,4,0,4
1006121,No,299.0,Tab,50092.0,1,4,Historical site,105.0,2240,7,No,18,No,3,3,7
1006122,No,249.0,Mobile,34171.0,26,4,Big Cities,105.0,4474,0,No,23,No,1,0,4
1006123,No,319.0,Tab,49397.0,19,2,Beach,39.0,3081,2,No,27,No,1,2,17
1006124,No,312.0,Tab,45503.0,24,2,Trekking,74.0,3331,1,No,28,No,1,2,9
1006125,No,344.0,Tab,8831.0,1,3,Other,81.0,19208,0,No,17,No,3,1,25
1006126,No,244.0,Laptop,46448.0,3,4,Historical site,83.0,13678,9,No,15,No,1,1,9
1006127,No,258.0,Tab,29123.0,5,4,Beach,70.0,2921,1,No,21,No,3,1,2
1006128,No,259.0,Tab,16455.0,2,4,Beach,92.0,5965,6,No,17,No,2,1,13
1006129,No,281.0,Tab,35605.0,1,2,Historical site,93.0,3923,2,No,22,No,1,1,17
1006130,No,348.0,Laptop,41975.0,7,4,Beach,81.0,6437,4,No,25,No,4,1,9
1006131,Yes,289.0,Laptop,17651.0,10,3,Historical site,73.0,10060,6,No,14,No,2,2,17
1006132,No,305.0,Laptop,17678.0,2,4,Trekking,70.0,10949,0,No,35,Yes,4,0,20
1006133,No,226.0,Tab,23285.0,15,3,Beach,71.0,2343,1,No,28,No,1,0,6
1006134,No,318.0,Tab,32068.0,17,2,Beach,93.0,6551,3,Yes,25,No,3,0,10
1006135,No,221.0,Tab,43655.0,20,2,Big Cities,51.0,6934,2,No,21,No,4,1,10
1006136,No,193.0,Tab,23984.0,1,3,Beach,72.0,4906,0,No,20,No,4,2,5
1006137,No,319.0,Tab,9424.0,2,3,Historical site,66.0,2599,0,Yes,23,No,3,1,10
1006138,No,305.0,Tab,49570.0,2,2,Historical site,55.0,19439,0,No,24,No,4,1,22
1006139,No,394.0,Tab,29161.0,1,3,Beach,107.0,2728,1,No,17,No,2,0,1
1006140,Yes,238.0,Laptop,10754.0,29,2,Historical site,78.0,3484,0,No,23,No,2,0,6
1006141,No,245.0,Laptop,45890.0,7,3,Beach,108.0,2799,1,No,28,Yes,3,0,5
1006142,No,293.0,Mobile,46457.0,2,2,Beach,45.0,5257,3,No,26,No,4,1,13
1006143,No,246.0,Tab,4483.0,2,1,Trekking,89.0,2187,4,No,17,No,4,0,9
1006144,No,348.0,Tab,17085.0,2,3,Trekking,83.0,16876,3,Yes,23,No,2,1,28
1006145,Yes,213.0,Tab,18521.0,2,4,Beach,91.0,3489,2,No,20,No,3,0,5
1006146,No,226.0,Tab,42362.0,2,3,Historical site,81.0,6650,2,No,24,No,2,2,10
1006147,No,239.0,Tab,51213.0,23,3,Historical site,74.0,5585,0,No,25,Yes,2,1,10
1006148,No,200.0,Mobile,23635.0,5,2,Beach,88.0,4012,1,No,23,No,4,2,6
1006149,No,349.0,Tab,48478.0,20,2,Historical site,85.0,13500,0,Yes,17,No,2,0,21
1006150,No,280.0,Tab,49108.0,6,3,Beach,57.0,3220,0,No,21,No,3,1,16
1006151,No,424.0,Tab,15831.0,1,3,Historical site,91.0,19049,0,Yes,24,No,3,0,37
1006152,Yes,363.0,Mobile,23315.0,29,4,Beach,94.0,11856,1,Yes,15,No,4,1,10
1006153,No,221.0,Tab,40536.0,9,3,Historical site,97.0,2081,1,No,30,Yes,4,1,5
1006154,No,283.0,Tab,7987.0,6,4,Historical site,109.0,6512,4,No,25,No,2,1,7
1006155,No,165.0,Tab,34869.0,3,2,Historical site,110.0,3239,1,No,28,No,1,0,3
1006156,No,286.0,Mobile,25485.0,1,4,Historical site,83.0,13606,2,Yes,22,No,1,2,15
1006157,No,267.0,Tab,46035.0,22,3,Beach,74.0,12000,7,No,21,No,2,1,10
1006158,No,295.0,Tab,11278.0,7,2,Historical site,52.0,5616,1,Yes,36,Yes,3,1,8
1006159,No,206.0,Laptop,51771.0,1,3,Beach,89.0,6400,1,No,29,Yes,1,1,6
1006160,No,383.0,Tab,27901.0,4,1,Beach,100.0,19148,3,No,18,No,1,2,28
1006161,No,401.0,Tab,37456.0,3,4,Historical site,56.0,17594,3,Yes,19,No,4,3,21
1006162,No,323.0,Tab,22236.0,1,1,Beach,110.0,4911,1,No,34,Yes,3,0,20
1006163,No,227.0,Laptop,15482.0,2,2,Beach,47.0,4559,1,No,30,No,1,0,10
1006164,No,420.0,Tab,5148.0,20,2,Trekking,46.0,5422,3,Yes,23,No,4,1,12
1006165,No,205.0,Laptop,17364.0,11,2,Historical site,63.0,4747,1,Yes,23,No,3,1,5
1006166,No,287.0,Tab,48030.0,1,3,Beach,45.0,2120,1,No,17,No,2,0,17
1006167,Yes,339.0,Laptop,32207.0,24,3,Beach,53.0,3165,3,Yes,31,Yes,4,1,19
1006168,No,296.0,Tab,24092.0,23,4,Beach,89.0,5755,9,No,25,No,2,1,10
1006169,Yes,201.0,Tab,50719.0,16,4,Historical site,51.0,2383,2,Yes,17,No,4,1,5
1006170,No,218.0,Tab,39107.0,8,2,Beach,69.0,3320,1,No,26,Yes,4,0,5
1006171,No,373.0,Laptop,22269.0,10,4,Beach,44.0,18677,9,Yes,16,No,4,0,22
1006172,No,280.0,Tab,17714.0,3,3,Trekking,33.0,4492,4,No,17,No,4,0,10
1006173,No,236.0,Laptop,15552.0,5,3,Big Cities,90.0,2796,1,No,18,No,3,1,2
1006174,Yes,205.0,Tab,33259.0,4,4,Big Cities,59.0,5833,1,Yes,17,No,2,0,8
1006175,No,284.0,Laptop,31120.0,9,3,Historical site,61.0,2334,1,Yes,19,No,3,3,4
1006176,No,318.0,Laptop,19428.0,26,3,Big Cities,83.0,13528,5,No,19,No,4,1,23
1006177,Yes,144.0,Tab,8062.0,3,3,Beach,59.0,1431,1,No,19,No,3,0,0
1006178,No,268.0,Tab,43127.0,16,3,Big Cities,100.0,8030,0,No,19,No,3,2,12
1006179,No,278.0,Laptop,19815.0,18,4,Beach,86.0,3700,4,No,27,No,4,2,4
